Date,Input 1,Input 2,Share price
41766.0,-0.11906999324552524,0.10072089681995114,94.752
41767.0,-0.1198297998141734,0.10387778209823599,94.712
41768.0,-0.10800944105606143,0.10577978655161714,95.752
41771.0,-0.05336498298459144,0.10592724195782978,100.791
41772.0,-0.046747987506281084,0.10585602612790593,101.491
41773.0,-0.034416339951940884,0.10506603062060059,102.791
41774.0,0.02119431933082108,0.10227734081984659,108.79
41775.0,-0.0010541735921343384,0.09926905341251531,106.491
41778.0,0.007838480913831224,0.09690774027668632,107.591
41779.0,0.044309321655197416,0.09381064984655374,111.89
41780.0,0.040902408451965584,0.09009702939077942,111.69
41781.0,0.04428364057351541,0.08553364776215726,112.29
41782.0,0.03237042037987268,0.08095833759386958,111.09
41785.0,0.03340021545919792,0.07693919802853406,111.39
41786.0,0.03207532094442994,0.07262358421578538,111.39
41787.0,0.04706046429517205,0.06911146820434795,113.29
41788.0,0.01569077329447152,0.06622694367133664,109.79
41789.0,0.010419068533260134,0.06457459011214654,109.29
41793.0,0.033098580230377726,0.06370752049187044,111.99
41794.0,0.007380895686418044,0.06121461531073013,109.19
41795.0,-0.000821839451614946,0.05926555448926286,108.391
41796.0,-0.0034021314157369094,0.057781934453636025,108.191
41799.0,0.01727941043493981,0.055395954862444925,110.59
41800.0,0.041155520310159316,0.05209564817692332,113.49
41801.0,0.06357891571440849,0.05108553391235449,116.39
41802.0,0.05562730339994804,0.050210771576345514,115.59
41803.0,0.058454388836247546,0.05065886106331971,116.09
41806.0,0.06128295737198709,0.050843732466091966,116.59
41807.0,0.052314127519681335,0.05073486901593262,115.59
41808.0,0.05616662363370302,0.04962692129531033,116.19
41809.0,0.0518871232403484,0.04860760018511068,115.79
41810.0,0.05098903186803637,0.048370216631098736,115.79
41813.0,0.03683361064891796,0.04853604374012141,114.19
41814.0,0.04142257811819964,0.04862378774040188,114.89
41815.0,0.041592232166130366,0.04882555194396749,115.09
41816.0,0.06680344623701269,0.04955744913806057,118.39
41817.0,0.06578993158205908,0.04921518462339141,118.39
41820.0,0.06340527963448661,0.04984816916675177,118.19
41822.0,0.09679930612676987,0.051380568421693924,122.789
41823.0,0.10874984962586873,0.05312780971341922,124.689
41824.0,0.10972931272933618,0.05481698123246837,125.089
41827.0,0.11022458110360521,0.05641643906102599,125.389
41828.0,0.1080299946523634,0.057803266400381234,125.289
41829.0,0.07659927881243288,0.05834601399808051,121.189
41830.0,0.08296172323204173,0.0589975445794215,122.189
41831.0,0.07731809620936074,0.05936828986714518,121.589
41834.0,0.08526855011442357,0.059340879336111804,122.789
41835.0,0.09202796694375082,0.05936957474092342,123.789
41836.0,0.09508532533047921,0.057452401304329624,124.289
41837.0,0.08865623658787389,0.05617125498881688,123.489
41838.0,0.08339298065734085,0.05430375570600757,122.889
41841.0,0.0723858950193019,0.04966934571430457,121.489
41842.0,0.09113700650339641,0.04448261643664792,124.089
41843.0,0.09185937613143533,0.0391661654470722,124.289
41844.0,0.09273204861473663,0.036760225799523566,124.489
41845.0,0.09550977267813802,0.034410510778768263,124.889
41848.0,0.12323875582865873,0.03326446998950733,128.889
41849.0,0.13255811456487904,0.03441813608696886,130.389
41850.0,0.11926406151499355,0.03424192944815913,128.489
41851.0,0.1182743069889167,0.03418869417138816,128.389
41852.0,0.11680503007278312,0.03481413484695531,128.189
41855.0,0.12340152799386926,0.03551597572509114,129.189
41856.0,0.15086846757760994,0.037188863371997345,133.488
41857.0,0.1463272831256397,0.038284375436028015,132.888
41858.0,0.11510838809250998,0.038332408987923304,128.289
41859.0,0.12439536478438071,0.038495875202789236,129.789
41862.0,0.13946215832123857,0.039285439696068784,132.288
41863.0,0.14411792509453208,0.03935689654505958,133.288
41864.0,0.14215402288494441,0.03901571166172323,133.188
41865.0,0.12044231257062477,0.03871283224944986,130.089
41866.0,0.1203572826562486,0.037430669630460184,130.289
41869.0,0.10900185574854976,0.03540616469100967,128.789
41870.0,0.11491151022043457,0.03304590485281297,129.789
41871.0,0.1274662592502729,0.03170071318556791,131.888
41872.0,0.11793861763423079,0.030994305364617458,130.689
41873.0,0.1159187077718858,0.03080852998276648,130.689
41876.0,0.10803165137261228,0.030313644502527624,129.789
41877.0,0.10361267186545996,0.029827597901938188,129.389
41878.0,0.09540809570913389,0.0293745788276793,128.389
41879.0,0.08994796109211267,0.028659539654686112,127.789
41880.0,0.07923511135355639,0.028146378360464946,126.489
41883.0,0.07825632558911112,0.027488410082215614,126.589
41884.0,0.0696354494028909,0.026941576227195462,125.689
41885.0,0.09342194618258297,0.025391938052429622,129.289
41886.0,0.0922137894256852,0.023942765204339713,129.389
41887.0,0.08320635440294924,0.022490348863072256,128.289
41890.0,0.06553688267810799,0.02253214136369273,126.089
41892.0,0.032752953135118446,0.024055433869246284,121.989
41893.0,0.032781346929756046,0.02539932253881507,122.189
41894.0,0.036777417018609995,0.026988334044375173,122.889
41897.0,0.03919765943479523,0.028307380686301543,123.389
41898.0,0.018808156113365365,0.030434001641699966,120.989
41899.0,0.041081063642742346,0.03139111705006004,123.989
41900.0,0.03116324487952524,0.032640544514842496,122.889
41901.0,0.04732556374761347,0.03322038536105121,125.189
41904.0,0.013466623723046616,0.035068206782749,121.089
41905.0,-0.006210194297249479,0.03766605768132167,118.89
41906.0,-0.011451683686387031,0.04031686670951481,118.49
41907.0,-0.018195775723131608,0.043035443201887326,117.89
41908.0,-0.0319760494463043,0.04613772844847227,116.49
41911.0,-0.04181391123799611,0.049416826492832605,115.59
41912.0,-0.04451510953329274,0.05250349172913206,115.49
41915.0,-0.041757306664367354,0.05518471400037205,115.99
41918.0,-0.011132258334029331,0.05651884471265082,119.69
41919.0,-0.013491178192156074,0.05781667284174783,119.59
41920.0,-0.02422482909950174,0.05933273251603273,118.49
41921.0,-0.030209517346678556,0.06088829154181583,117.89
41922.0,-0.05059547065433441,0.06261004064407696,115.69
41925.0,-0.0631294693592092,0.06437084248348904,114.39
41926.0,-0.07263762236528741,0.06649221937942179,113.39
41927.0,-0.06349663432118129,0.06802867170102431,114.39
41928.0,-0.07673581732896662,0.06983134275499168,112.99
41929.0,-0.07974425414854859,0.07135184564278602,112.69
41932.0,-0.0648821419196775,0.07142116477065498,114.29
41933.0,-0.055077389721812586,0.07110605886064736,115.39
41934.0,-0.02108626037387837,0.07071152143984179,119.29
41935.0,-0.019344259553473974,0.06995414038024969,119.59
41936.0,-0.021050966608084185,0.06864816837824514,119.49
41939.0,-0.0336724532136503,0.0672072480104422,118.09
41940.0,-0.017373531297620714,0.06537833390057071,120.089
41941.0,-0.005089613687350401,0.06397773281747313,121.689
41942.0,-0.004564234672529597,0.062445859993679756,121.889
41943.0,0.008202024452014631,0.061085590593092216,123.589
41946.0,0.008972445047621628,0.059431503039517115,123.789
41947.0,-0.00042628108469360774,0.057198318193329774,122.689
41948.0,0.009385590657235909,0.05513523801530072,123.989
41949.0,0.005572664233872091,0.052987862482769384,123.589
41950.0,0.0010052076140030645,0.0509907184127674,123.089
41953.0,0.020866901638170465,0.04906923533689221,125.689
41954.0,0.03455431110832459,0.04750045729575529,127.589
41955.0,0.04547415027595236,0.04624804813268763,129.189
41956.0,0.046627667214975854,0.0453656951488003,129.489
41957.0,0.06262730498604883,0.0448810675231743,131.888
41960.0,0.04120258116493269,0.04417395568363958,129.089
41961.0,0.015198546772770409,0.04216977738782709,125.789
41962.0,0.0036323147545201918,0.03998955459964205,124.389
41963.0,0.013357016127107312,0.03811268053457864,125.689
41964.0,0.0009569285524482171,0.03677608171498483,124.189
41967.0,0.011091330714245999,0.036441535171444904,125.489
41968.0,0.004746529365060309,0.03604551670766076,124.689
41969.0,0.012617174136161514,0.03561336612974302,125.689
41970.0,0.007905091574798713,0.03505647455201523,125.089
41971.0,-0.0007916831331809975,0.03486139719243567,123.989
41974.0,-0.03150046970213387,0.03426995787793447,120.289
41975.0,-0.037312233464336486,0.033964835452235796,119.59
41976.0,-0.053727419491885774,0.03341672894585837,117.69
41977.0,-0.04888053134783005,0.033557007522052464,118.19
41978.0,-0.042292875767516294,0.0337574145994998,118.89
41981.0,-0.04444902605615997,0.03399835217862251,118.59
41982.0,-0.06904067708783153,0.03480281838093344,115.79
41983.0,-0.07117698502034833,0.035566891158311,115.49
41984.0,-0.09030108475174185,0.03685005495700567,113.39
41985.0,-0.0865093675785031,0.037894591643002115,113.69
41988.0,-0.10288015014746632,0.039544987745168854,111.89
41989.0,-0.14117176431369302,0.04296399988788752,107.991
41990.0,-0.16857376223988788,0.047511042451521754,105.291
41991.0,-0.09813486459915992,0.04856407903165901,111.89
41992.0,-0.06079453712507566,0.04878423949631472,115.69
41995.0,-0.08477148420214199,0.04932854782591745,112.99
41996.0,-0.08531199574430377,0.049732066159832715,112.79
41997.0,-0.08489972490904293,0.04997439040849132,112.69
42002.0,-0.07680888967281081,0.05018913044152868,113.39
42003.0,-0.07597652043428413,0.05017506669937303,113.29
42004.0,-0.08181527246866416,0.05021705516667408,112.49
42006.0,-0.0775637024558918,0.05042462933507676,112.79
42009.0,-0.06948118776984791,0.050606966445133614,113.49
42010.0,-0.010529548541949794,0.050667571686818014,119.989
42011.0,0.025931231861338236,0.05125551764611434,124.389
42012.0,0.048586680702967164,0.052395960165094034,127.289
42013.0,0.04806665670773397,0.053457940193379655,127.189
42016.0,0.047569419855376875,0.0544412991101126,127.089
42017.0,0.05286487882368569,0.05546281594244646,127.789
42018.0,0.03963480938812106,0.05611367571803796,125.989
42019.0,0.04684046686474004,0.05680147422828717,126.889
42020.0,0.00846294579494452,0.05679589967894843,121.889
42023.0,0.01795721568595565,0.056995870472905864,122.989
42024.0,0.027121985026876065,0.057244769316987874,124.089
42025.0,0.061951992788816634,0.05831539032823572,128.689
42026.0,0.08237491260601283,0.06000544442239049,131.588
42027.0,0.0896129265645727,0.061666942689114254,132.688
42030.0,0.11742320495225883,0.0641120192968456,136.988
42031.0,0.11024193311174546,0.06596822828436921,135.988
42032.0,0.11527372742680177,0.06791628697493149,136.888
42033.0,0.09976075132998512,0.06893858480344331,134.588
42034.0,0.0818302421432254,0.06980245557588557,131.988
42037.0,0.10697278109995036,0.07167130925304614,135.788
42038.0,0.1016791276797348,0.07334085745657701,135.088
42039.0,0.09273900573613778,0.07463658473514564,133.888
42040.0,0.10050189365920058,0.07612386362012763,135.188
42041.0,0.0929565982055027,0.07731531203852637,134.188
42044.0,0.08131708751923267,0.07820709551722617,132.588
42045.0,0.08317803110055061,0.07908109033320751,132.988
42046.0,0.07284623217922617,0.07973298692330748,131.588
42047.0,0.05802722453294667,0.08012865437471242,129.589
42048.0,0.061984422647074815,0.08040852615533454,130.189
42051.0,0.06342059483941205,0.08060680386372154,130.489
42052.0,0.06465910741729065,0.080553525840977,130.789
42053.0,0.05730054123135934,0.08041445572045883,129.889
42058.0,0.09031019081817404,0.08081538097459773,134.788
42059.0,0.09095367464171523,0.08110982942302114,135.088
42060.0,0.09415242878604932,0.08091561006553823,135.788
42061.0,0.09133396760775314,0.08049309212738538,135.588
42062.0,0.09187573590015345,0.07943775196237902,135.888
42065.0,0.09594719360880283,0.07838315813927846,136.688
42066.0,0.08543144994382397,0.0764427909448326,135.288
42067.0,0.07059802832963237,0.07243912219301075,133.288
42068.0,0.06107965901520214,0.06626977163331554,132.088
42069.0,0.05701286373853358,0.06321473241572642,131.688
42072.0,0.05923328895209867,0.061417283971711825,132.188
42073.0,0.049996109513384235,0.05845992795842037,131.089
42074.0,0.0530037664783428,0.05518806238806252,131.688
42075.0,0.05229596017846858,0.05158738592875467,131.788
42076.0,0.06350121268377391,0.048030681503374716,133.588
42079.0,0.07574431365607567,0.044114860858848436,135.588
42080.0,0.061934104702963,0.03912935661865211,133.788
42081.0,0.07520943718356285,0.03355335677718407,135.888
42082.0,0.13149516853235108,0.02869711079946551,144.987
42083.0,0.11526292535136183,0.026938192782102518,142.588
42086.0,0.1292342978365832,0.02720695761388513,145.187
42087.0,0.11423528013036148,0.027480348650552464,142.987
42088.0,0.1109013435001087,0.027594755303026176,142.687
42089.0,0.09756648293888709,0.02739417092444572,140.788
42090.0,0.1032730040595401,0.027357393533092522,141.888
42093.0,0.11917601443115143,0.027302899462993552,144.687
42094.0,0.13247256890893902,0.02778142895288887,147.187
42095.0,0.13554068938487834,0.026656783691142043,147.987
42096.0,0.144179935508422,0.026134487962807946,149.787
42102.0,0.16817905829654456,0.027036519221328464,154.486
42103.0,0.19413419561437514,0.03037183369127858,159.886
42104.0,0.20148449185961692,0.03390294944168759,161.786
42107.0,0.23980649323987444,0.039453725038508164,170.485
42108.0,0.19398359659027453,0.041590486213556196,161.186
42109.0,0.17393969007399132,0.04284459602840436,157.586
42110.0,0.18440044753915943,0.04436658279947923,159.986
42111.0,0.1761586034033225,0.04554594826279807,158.786
42114.0,0.14361467662178995,0.04576539163620003,153.087
